caldt,prtnam,prtcnt,prtwgt,totret,totind,capret,capind,incret,incind
2020-01-31,7,297,435107588,-0.035461,30429.719,-0.036192,1606.202,0.000731,18.947
2020-01-31,8,370,296331536,-0.058590,23853.629,-0.059187,1563.773,0.000597,15.118
2020-01-31,9,395,152582570,-0.049364,25350.781,-0.049969,2478.517,0.000605,10.252
2020-01-31,10,633,69359102,-0.040547,102089.188,-0.041266,19661.373,0.000719,5.223
2020-01-31,1_2,392,26218804427,0.004732,6081.950,0.003448,180.565,0.001284,33.895
2020-01-31,3_5,637,3950483424,-0.016540,19101.693,-0.017514,672.412,0.000974,28.572
2020-01-31,6_8,940,1361399988,-0.038892,25637.834,-0.039533,1256.112,0.000640,20.416
2020-01-31,9_10,1028,221941672,-0.046609,40593.918,-0.047249,5050.845,0.000641,8.056
2020-01-31,1_5,1029,30169287850,0.001947,7189.077,0.000703,221.023,0.001244,32.746
2020-01-31,6_10,1968,1583341660,-0.039974,26165.404,-0.040614,1530.152,0.000640,17.100
2020-01-31,Mrkt,2997,31752629511,-0.000143,7605.020,-0.001357,246.596,0.001214,31.043
2020-02-28,1,182,22200796924,-0.078863,4797.418,-0.080850,142.662,0.001987,33.795
2020-02-28,2,209,4069168348,-0.081943,12030.773,-0.085431,344.882,0.003488,35.219
2020-02-28,3,193,1876452058,-0.087470,17272.117,-0.089165,567.150,0.001695,30.609
2020-02-28,4,207,1177102958,-0.084391,15249.240,-0.086073,570.281,0.001682,26.903
2020-02-28,5,237,837309805,-0.085711,20847.195,-0.087653,781.365,0.001942,26.839
2020-02-28,6,270,607036606,-0.091202,20491.588,-0.092725,823.470,0.001523,24.961
2020-02-28,7,297,420248375,-0.078761,28033.037,-0.080722,1476.546,0.001961,18.984
2020-02-28,8,369,278906434,-0.088761,21736.357,-0.089933,1423.139,0.001172,15.135
2020-02-28,9,395,146894671,-0.076594,23409.070,-0.078061,2285.043,0.001467,10.268
2020-02-28,10,630,66992405,-0.069427,95001.414,-0.070992,18265.566,0.001565,5.231
2020-02-28,1_2,391,26269965272,-0.079340,5599.405,-0.081560,165.839,0.002219,33.970
2020-02-28,3_5,637,3890864821,-0.086160,17455.889,-0.087904,613.304,0.001744,28.622
2020-02-28,6_8,936,1306191415,-0.086678,23415.598,-0.088267,1145.239,0.001589,20.449
2020-02-28,9_10,1025,213887076,-0.074349,37575.797,-0.075847,4667.755,0.001498,8.068
2020-02-28,1_5,1028,30160830093,-0.080220,6612.368,-0.082378,202.815,0.002158,32.817
2020-02-28,6_10,1961,1520078491,-0.084943,23942.832,-0.086519,1397.765,0.001576,17.127
2020-02-28,Mrkt,2989,31680908584,-0.080447,6993.220,-0.082577,226.233,0.002130,31.109
2020-03-31,1,182,20370931291,-0.107902,4279.769,-0.109262,127.074,0.001360,33.841
2020-03-31,2,209,3718620923,-0.169295,9994.021,-0.171230,285.828,0.001935,35.287
2020-03-31,3,194,1718338583,-0.202319,13777.646,-0.203922,451.496,0.001603,30.658
2020-03-31,4,207,1076763735,-0.226736,11791.689,-0.228383,440.039,0.001647,26.947
2020-03-31,5,237,765458725,-0.212664,16413.754,-0.214353,613.877,0.001689,26.884
2020-03-31,6,272,557867562,-0.214959,16086.746,-0.216325,645.333,0.001366,24.995
2020-03-31,7,298,389088315,-0.228454,21628.768,-0.229630,1137.487,0.001175,19.006
2020-03-31,8,368,258134373,-0.268975,15889.820,-0.270445,1038.258,0.001470,15.158
2020-03-31,9,393,134905121,-0.242716,17727.320,-0.243682,1728.219,0.000966,10.277
2020-03-31,10,630,63609642,-0.259298,70367.727,-0.260272,13511.556,0.000974,5.236
2020-03-31,1_2,391,24089552214,-0.117379,4942.153,-0.118828,146.132,0.001449,34.020
2020-03-31,3_5,638,3560561044,-0.211927,13756.519,-0.213562,482.326,0.001635,28.668
2020-03-31,6_8,938,1205090250,-0.230886,18009.254,-0.232213,879.299,0.001327,20.476
2020-03-31,9_10,1023,198514763,-0.248029,28255.900,-0.248998,3505.494,0.000969,8.076
2020-03-31,1_5,1029,27650113258,-0.129554,5755.708,-0.131027,176.241,0.001473,32.865
2020-03-31,6_10,1961,1403605013,-0.233311,18356.707,-0.234587,1069.867,0.001276,17.148
2020-03-31,Mrkt,2990,29053718270,-0.134567,6052.166,-0.136030,195.459,0.001463,31.155
2020-04-30,1,186,18275897026,0.128993,4831.828,0.127669,143.298,0.001323,33.886
2020-04-30,2,197,2947213153,0.146205,11455.194,0.145783,327.497,0.000422,35.302
2020-04-30,3,214,1496934368,0.155017,15913.412,0.153725,520.902,0.001292,30.698
2020-04-30,4,235,880405556,0.158774,13663.901,0.158252,509.676,0.000522,26.961
2020-04-30,5,256,573355546,0.178364,19341.383,0.177771,723.007,0.000593,26.900
2020-04-30,6,269,373895450,0.198086,19273.301,0.197100,772.528,0.000986,25.020
2020-04-30,7,308,256669232,0.185827,25647.973,0.184236,1347.054,0.001591,19.036
2020-04-30,8,355,151939189,0.192527,18949.035,0.190274,1235.811,0.002252,15.192
2020-04-30,9,423,86092957,0.197688,21231.799,0.197090,2068.834,0.000598,10.284
2020-04-30,10,541,28867922,0.255748,88364.102,0.254954,16956.383,0.000793,5.240
2020-04-30,1_2,383,21223110179,0.131383,5591.468,0.130185,165.156,0.001198,34.060
2020-04-30,3_5,705,2950695469,0.160674,15966.840,0.159748,559.377,0.000927,28.695
2020-04-30,6_8,932,782503871,0.192985,21484.775,0.191555,1047.733,0.001430,20.505
2020-04-30,9_10,964,114960879,0.212267,34253.707,0.211620,4247.328,0.000647,8.081
2020-04-30,1_5,1088,24173805648,0.134958,6532.489,0.133793,199.821,0.001165,32.904
2020-04-30,6_10,1896,897464750,0.195455,21944.619,0.194125,1277.555,0.001330,17.171
2020-04-30,Mrkt,2984,25071270398,0.137124,6882.063,0.135953,222.032,0.001171,31.191
2020-05-29,1,185,20588678258,0.046298,5055.534,0.044103,149.618,0.002195,33.960
2020-05-29,2,197,3381125668,0.082166,12396.427,0.079290,353.464,0.002877,35.404
2020-05-29,3,214,1726222737,0.088490,17321.598,0.086887,566.161,0.001603,30.747
2020-05-29,4,233,1011147642,0.079288,14747.289,0.077760,549.308,0.001528,27.003
2020-05-29,5,255,675151911,0.072561,20744.818,0.070645,774.083,0.001917,26.952
2020-05-29,6,273,453701968,0.066385,20552.756,0.064317,822.215,0.002067,25.071
2020-05-29,7,310,306071267,0.073647,27536.873,0.071594,1443.495,0.002053,19.075
2020-05-29,8,356,182111527,0.070398,20283.014,0.067142,1318.786,0.003256,15.241
2020-05-29,9,422,103566533,0.073513,22792.611,0.071638,2217.040,0.001875,10.303
2020-05-29,10,534,36307188,0.053585,93099.133,0.052396,17844.822,0.001190,5.246
2020-05-29,1_2,382,23969803925,0.051358,5878.634,0.049067,173.260,0.002291,34.138
2020-05-29,3_5,702,3412522291,0.082612,17285.898,0.080969,604.669,0.001643,28.742
2020-05-29,6_8,939,941884761,0.069521,22978.414,0.067228,1118.171,0.002292,20.552
2020-05-29,9_10,956,139873720,0.068340,36594.617,0.066643,4530.383,0.001697,8.095
2020-05-29,1_5,1084,27382326216,0.055253,6893.429,0.053043,210.420,0.002210,32.976
2020-05-29,6_10,1895,1081758481,0.069368,23466.877,0.067153,1363.346,0.002216,17.209
2020-05-29,Mrkt,2979,28464084698,0.055789,7266.009,0.053579,233.928,0.002211,31.260
2020-06-30,1,185,21517936639,0.023364,5173.653,0.022182,152.936,0.001182,34.000
2020-06-30,2,197,3649493028,0.021115,12658.174,0.019707,360.430,0.001408,35.454
2020-06-30,3,213,1871839892,0.015524,17590.490,0.014591,574.422,0.000933,30.776
2020-06-30,4,234,1096690898,0.020770,15053.590,0.019527,560.035,0.001243,27.036
2020-06-30,5,256,731037102,0.036594,21503.951,0.035453,801.527,0.001141,26.982
2020-06-30,6,273,485423799,0.051244,21605.951,0.050159,863.456,0.001084,25.099
2020-06-30,7,308,328293712,0.044798,28770.479,0.044265,1507.391,0.000534,19.086
2020-06-30,8,356,195448862,0.050987,21317.182,0.050164,1384.942,0.000823,15.254
2020-06-30,9,425,112746459,0.072947,24455.258,0.072212,2377.138,0.000734,10.310
2020-06-30,10,523,38212828,0.069308,99551.664,0.068878,19073.947,0.000430,5.249
2020-06-30,1_2,382,25167429667,0.023038,6014.066,0.021823,177.041,0.001215,34.180
2020-06-30,3_5,703,3699567892,0.021242,17653.090,0.020177,616.869,0.001066,28.773
2020-06-30,6_8,937,1009166373,0.049097,24106.586,0.048243,1172.114,0.000854,20.570
2020-06-30,9_10,948,150959288,0.072026,39230.371,0.071368,4853.709,0.000657,8.100
2020-06-30,1_5,1085,28866997559,0.022808,7050.654,0.021612,214.967,0.001196,33.016
2020-06-30,6_10,1885,1160125660,0.052081,24689.047,0.051252,1433.220,0.000829,17.223
2020-06-30,Mrkt,2970,30027123219,0.023939,7439.950,0.022757,239.252,0.001182,31.297
2020-07-31,1,197,22378649928,0.061155,5490.045,0.059836,162.088,0.001319,34.045
2020-07-31,2,203,3589786348,0.055906,13365.838,0.055340,380.376,0.000565,35.474
2020-07-31,3,209,1806359935,0.062254,18685.576,0.061189,609.571,0.001065,30.809
2020-07-31,4,226,1070558974,0.033569,15558.931,0.033075,578.558,0.000494,27.049
2020-07-31,5,245,721578200,0.034270,22240.895,0.033495,828.374,0.000775,27.003
2020-07-31,6,263,485191945,0.022425,22090.473,0.021795,882.276,0.000630,25.114
2020-07-31,7,310,352512474,0.040325,29930.658,0.039483,1566.908,0.000842,19.102
2020-07-31,8,352,210259920,-0.011497,21072.090,-0.012198,1368.048,0.000701,15.265
2020-07-31,9,415,115767601,0.021756,24987.307,0.021278,2427.718,0.000478,10.315
2020-07-31,10,555,43178922,0.026105,102150.484,0.025596,19562.162,0.000509,5.251
2020-07-31,1_2,400,25968436276,0.060429,6377.490,0.059215,187.525,0.001214,34.221
2020-07-31,3_5,680,3598497109,0.048109,18502.365,0.047272,646.030,0.000837,28.797
2020-07-31,6_8,925,1047964339,0.021640,24628.262,0.020925,1196.641,0.000716,20.584
2020-07-31,9_10,970,158946523,0.022938,40130.219,0.022451,4962.679,0.000487,8.104
2020-07-31,1_5,1080,29566933385,0.058930,7466.146,0.057761,227.384,0.001168,33.054
2020-07-31,6_10,1895,1206910863,0.021811,25227.545,0.021126,1463.498,0.000685,17.235
2020-07-31,Mrkt,2975,30773844248,0.057474,7867.552,0.056324,252.727,0.001150,31.333
2020-08-31,1,197,23722829990,0.088941,5978.333,0.087304,176.238,0.001637,34.101
2020-08-31,2,203,3775645997,0.029653,13762.181,0.027258,390.744,0.002396,35.559
2020-08-31,3,210,1955939477,0.046236,19549.531,0.044399,636.635,0.001837,30.865
2020-08-31,4,226,1122720728,0.048898,16319.724,0.047245,605.892,0.001652,27.094
2020-08-31,5,245,750249792,0.050230,23358.051,0.048346,868.423,0.001884,27.054
2020-08-31,6,266,501145081,0.056846,23346.225,0.054994,930.795,0.001852,25.161
2020-08-31,7,312,369496181,0.064434,31859.223,0.062457,1664.772,0.001978,19.139
2020-08-31,8,364,215630242,0.070117,22549.605,0.068255,1461.424,0.001862,15.293
2020-08-31,9,414,118730127,0.075869,26883.068,0.073537,2606.245,0.002332,10.339
2020-08-31,10,542,44520541,0.037262,105956.773,0.035967,20265.750,0.001295,5.258
2020-08-31,1_2,400,27498475986,0.080800,6892.793,0.079059,202.350,0.001741,34.281
2020-08-31,3_5,681,3828909997,0.047799,19386.764,0.046007,675.752,0.001792,28.848
2020-08-31,6_8,942,1086271504,0.062062,26156.730,0.060165,1268.636,0.001897,20.623
2020-08-31,9_10,956,163250669,0.065340,42752.336,0.063291,5276.772,0.002049,8.121
2020-08-31,1_5,1081,31327385983,0.076767,8039.298,0.075020,244.442,0.001747,33.112
2020-08-31,6_10,1898,1249522173,0.062490,26804.014,0.060573,1552.147,0.001917,17.268
2020-08-31,Mrkt,2979,32576908156,0.076219,8467.211,0.074466,271.547,0.001754,31.388
2020-09-30,1,197,25794646892,-0.042208,5725.998,-0.043133,168.637,0.000924,34.132
2020-09-30,2,203,3881820353,-0.015351,13550.912,-0.016612,384.253,0.001261,35.603
2020-09-30,3,212,2064757001,-0.014342,19269.146,-0.015187,626.966,0.000845,30.891
2020-09-30,4,227,1184982556,-0.024560,15918.910,-0.025962,590.162,0.001402,27.132
2020-09-30,5,246,792973408,-0.038321,22462.959,-0.039436,834.176,0.001115,27.084
2020-09-30,6,268,534335202,-0.042175,22361.605,-0.043268,890.521,0.001093,25.188
2020-09-30,7,314,396063514,-0.039685,30594.898,-0.040280,1597.714,0.000595,19.151
2020-09-30,8,367,234782231,-0.053082,21352.625,-0.053988,1382.525,0.000906,15.307
2020-09-30,9,417,128809393,-0.028695,26111.652,-0.029367,2529.708,0.000672,10.346
2020-09-30,10,540,46773152,-0.027060,103089.563,-0.028239,19693.465,0.001179,5.264
2020-09-30,1_2,400,29676467245,-0.038695,6626.075,-0.039664,194.324,0.000968,34.314
2020-09-30,3_5,685,4042712965,-0.022041,18959.469,-0.023102,660.141,0.001061,28.879
2020-09-30,6_8,949,1165180947,-0.043526,25018.229,-0.044413,1212.293,0.000886,20.642
2020-09-30,9_10,957,175582545,-0.028260,41544.168,-0.029066,5123.396,0.000807,8.128
2020-09-30,1_5,1085,33719180210,-0.036699,7744.268,-0.037678,235.232,0.000980,33.145
2020-09-30,6_10,1906,1340763492,-0.041527,25690.926,-0.042403,1486.331,0.000876,17.283
2020-09-30,Mrkt,2991,35059943702,-0.036883,8154.913,-0.037859,261.266,0.000976,31.418
2020-10-30,1,203,24884759151,-0.032256,5541.303,-0.033369,163.010,0.001113,34.170
2020-10-30,2,198,3715599602,0.002528,13585.166,0.001912,384.988,0.000615,35.625
2020-10-30,3,212,2013672267,0.008821,19439.119,0.007919,631.931,0.000902,30.919
2020-10-30,4,222,1135527268,0.014575,16150.920,0.013794,598.303,0.000780,27.153
2020-10-30,5,253,778791850,0.023849,22998.670,0.023072,853.422,0.000777,27.105
2020-10-30,6,254,495672077,0.045203,23372.416,0.044513,930.161,0.000690,25.206
2020-10-30,7,302,373737135,0.029594,31500.320,0.028463,1643.190,0.001131,19.172
2020-10-30,8,372,240265361,0.022386,21830.629,0.021780,1412.637,0.000606,15.316
2020-10-30,9,419,125752550,0.019814,26629.031,0.019120,2578.076,0.000694,10.354
2020-10-30,10,568,48937532,-0.000208,103068.164,-0.000693,19679.822,0.000485,5.267
2020-10-30,1_2,401,28600358753,-0.027737,6442.289,-0.028785,188.731,0.001048,34.350
2020-10-30,3_5,687,3927991385,0.013464,19214.732,0.012622,668.473,0.000842,28.903
2020-10-30,6_8,928,1109674573,0.035006,25894.008,0.034185,1253.735,0.000820,20.659
2020-10-30,9_10,987,174690082,0.014205,42134.313,0.013570,5192.918,0.000636,8.133
2020-10-30,1_5,1088,32528350138,-0.022762,7567.997,-0.023785,229.637,0.001023,33.178
2020-10-30,6_10,1915,1284364655,0.032176,26517.568,0.031381,1532.974,0.000795,17.297
2020-10-30,Mrkt,3003,33812714793,-0.020675,7986.313,-0.021689,255.600,0.001015,31.450
2020-11-30,1,203,24096446102,0.111937,6161.579,0.110280,180.986,0.001657,34.227
2020-11-30,2,195,3670307807,0.140796,15497.897,0.138637,438.361,0.002159,35.702
2020-11-30,3,211,2020936161,0.149999,22354.971,0.148288,725.639,0.001712,30.972
2020-11-30,4,223,1163637212,0.162421,18774.174,0.160891,694.564,0.001530,27.195
2020-11-30,5,255,804771669,0.174658,27015.564,0.171774,1000.018,0.002883,27.184
2020-11-30,6,255,521340183,0.206317,28194.549,0.203698,1119.633,0.002619,25.272
2020-11-30,7,313,405398687,0.189725,37476.723,0.187908,1951.958,0.001817,19.207
2020-11-30,8,376,248802444,0.224287,26726.953,0.222500,1726.949,0.001787,15.343
2020-11-30,9,435,134141003,0.231802,32801.688,0.228218,3166.440,0.003584,10.391
2020-11-30,10,568,49447845,0.247675,128595.570,0.245926,24519.594,0.001749,5.276
2020-11-30,1_2,398,27766753909,0.115751,7187.993,0.114028,210.251,0.001723,34.409
2020-11-30,3_5,689,3989345042,0.158597,22262.131,0.156702,773.224,0.001895,28.958
2020-11-30,6_8,944,1175541314,0.204399,31186.703,0.202232,1507.281,0.002166,20.703
2020-11-30,9_10,1003,183588847,0.236077,52081.258,0.232987,6402.803,0.003090,8.158
2020-11-30,1_5,1087,31756098951,0.121134,8484.737,0.119389,257.053,0.001745,33.236
2020-11-30,6_10,1947,1359130162,0.208678,32051.191,0.206386,1849.360,0.002291,17.337
2020-11-30,Mrkt,3034,33115229113,0.124727,8982.421,0.122960,287.028,0.001767,31.506
2020-12-31,1,203,26730575517,0.041481,6417.168,0.040314,188.283,0.001167,34.267
2020-12-31,2,196,4215075726,0.033716,16020.423,0.032417,452.572,0.001299,35.749
2020-12-31,3,212,2342205114,0.058347,23659.313,0.057200,767.145,0.001147,31.008
2020-12-31,4,224,1366401977,0.058937,19880.662,0.057663,734.615,0.001274,27.230
2020-12-31,5,256,947644217,0.085407,29322.875,0.083985,1084.004,0.001422,27.222
2020-12-31,6,256,631371257,0.089335,30713.316,0.088143,1218.322,0.001192,25.302
2020-12-31,7,314,484727352,0.093649,40986.363,0.091883,2131.310,0.001766,19.241
2020-12-31,8,377,308066237,0.096532,29306.967,0.094850,1890.749,0.001683,15.369
2020-12-31,9,443,168119991,0.097660,36005.113,0.096775,3472.871,0.000886,10.400
2020-12-31,10,567,62239359,0.108119,142499.266,0.106990,27142.949,0.001129,5.282
2020-12-31,1_2,399,30945651242,0.040424,7478.558,0.039238,218.501,0.001185,34.450
2020-12-31,3_5,692,4656251308,0.064027,23687.512,0.062787,821.772,0.001240,28.994
2020-12-31,6_8,947,1424164846,0.092360,34067.113,0.090867,1644.243,0.001493,20.734
2020-12-31,9_10,1010,230359350,0.100486,57314.711,0.099535,7040.105,0.000951,8.166
2020-12-31,1_5,1091,35601902551,0.043511,8853.914,0.042318,267.931,0.001193,33.276
2020-12-31,6_10,1957,1654524196,0.093492,35047.707,0.092074,2019.637,0.001418,17.361
2020-12-31,Mrkt,3048,37256426747,0.045730,9393.188,0.044528,299.809,0.001203,31.544
2021-01-29,1,207,28003648335,-0.006908,6372.837,-0.008023,186.772,0.001115,34.305
2021-01-29,2,203,4412548982,-0.009584,15866.886,-0.010055,448.021,0.000471,35.765
2021-01-29,3,205,2373142567,-0.003842,23568.402,-0.004340,763.815,0.000498,31.023
2021-01-29,4,238,1503363706,0.035505,20586.533,0.034547,759.993,0.000958,27.256
2021-01-29,5,253,1006421312,0.045420,30654.725,0.044255,1131.976,0.001166,27.254
2021-01-29,6,267,690095208,0.031047,31666.863,0.030819,1255.870,0.000227,25.308
2021-01-29,7,301,482972771,0.099514,45065.082,0.098981,2342.269,0.000533,19.251
2021-01-29,8,373,329654695,0.057909,31004.115,0.057541,1999.544,0.000369,15.375
2021-01-29,9,418,172568247,0.098616,39555.801,0.097941,3813.008,0.000675,10.407
2021-01-29,10,593,72545143,0.127197,160624.734,0.126639,30580.309,0.000558,5.285
2021-01-29,1_2,410,32416197317,-0.007272,7424.170,-0.008299,216.688,0.001027,34.485
2021-01-29,3_5,696,4882927585,0.018426,24123.967,0.017648,836.275,0.000777,29.017
2021-01-29,6_8,941,1502722673,0.058945,36075.195,0.058588,1740.576,0.000357,20.742
2021-01-29,9_10,1011,245113389,0.107075,63451.688,0.106435,7789.417,0.000640,8.171
2021-01-29,1_5,1106,37299124902,-0.003908,8819.311,-0.004903,266.618,0.000994,33.309
2021-01-29,6_10,1952,1747836062,0.065695,37350.152,0.065298,2151.516,0.000396,17.368
2021-01-29,Mrkt,3058,39046960964,-0.000793,9385.743,-0.001760,299.281,0.000968,31.574
2021-02-26,1,207,27804374343,0.017064,6481.583,0.015654,189.696,0.001411,34.353
2021-02-26,2,202,4352757809,0.050299,16664.969,0.048399,469.705,0.001900,35.833
2021-02-26,3,206,2375119157,0.052019,24794.408,0.050844,802.651,0.001175,31.060
2021-02-26,4,237,1555231943,0.052361,21664.455,0.051245,798.939,0.001115,27.286
2021-02-26,5,255,1058854394,0.046658,32085.020,0.045054,1182.976,0.001604,27.298
2021-02-26,6,269,719274560,0.084373,34338.699,0.082793,1359.847,0.001580,25.348
2021-02-26,7,303,542120180,0.053841,47491.418,0.052650,2465.589,0.001191,19.274
2021-02-26,8,375,351694496,0.093285,33896.320,0.092239,2183.980,0.001045,15.391
2021-02-26,9,425,199582292,0.074890,42518.145,0.073486,4093.211,0.001404,10.421
2021-02-26,10,597,83939358,0.118608,179676.109,0.117581,34175.973,0.001027,5.290
2021-02-26,1_2,409,32157132152,0.021563,7584.255,0.020086,221.040,0.001477,34.536
2021-02-26,3_5,698,4989205495,0.050988,25353.994,0.049740,877.872,0.001247,29.053
2021-02-26,6_8,947,1613089236,0.076055,38818.891,0.074722,1870.635,0.001333,20.769
2021-02-26,9_10,1022,283521650,0.087833,69024.859,0.086541,8463.520,0.001293,8.181
2021-02-26,1_5,1107,37146337646,0.025515,9044.333,0.024069,273.035,0.001446,33.357
2021-02-26,6_10,1969,1896610886,0.077816,40256.578,0.076489,2316.082,0.001327,17.391
2021-02-26,Mrkt,3076,39042948532,0.028055,9649.064,0.026615,307.246,0.001440,31.620
2021-03-31,1,207,28238668111,0.034826,6707.308,0.033762,196.100,0.001063,34.390
2021-03-31,2,202,4573833068,0.031564,17190.980,0.030337,483.954,0.001227,35.877
2021-03-31,3,206,2522277767,0.025151,25418.014,0.023702,821.676,0.001449,31.105
2021-03-31,4,239,1651146590,0.014582,21980.371,0.013484,809.712,0.001098,27.316
2021-03-31,5,256,1116460570,0.009001,32373.803,0.007855,1192.269,0.001145,27.329
2021-03-31,6,268,775934701,0.021772,35086.336,0.020510,1387.736,0.001263,25.380
2021-03-31,7,303,575151112,0.016948,48296.316,0.015985,2505.002,0.000963,19.293
2021-03-31,8,378,388659651,0.017596,34492.773,0.016534,2220.090,0.001063,15.407
2021-03-31,9,443,225894213,0.029031,43752.477,0.028369,4209.333,0.000662,10.428
2021-03-31,10,599,98799591,0.014442,182271.047,0.013592,34640.488,0.000850,5.295
2021-03-31,1_2,409,32812501178,0.034371,7844.933,0.033285,228.397,0.001086,34.574
2021-03-31,3_5,701,5289884927,0.018444,25821.611,0.017168,892.943,0.001275,29.090
2021-03-31,6_8,949,1739745465,0.019245,39565.945,0.018126,1904.542,0.001119,20.793
2021-03-31,9_10,1042,324693804,0.024592,70722.297,0.023873,8665.566,0.000719,8.187
2021-03-31,1_5,1110,38102386105,0.032160,9335.195,0.031047,281.512,0.001112,33.394
2021-03-31,6_10,1991,2064439269,0.020086,41065.156,0.019030,2360.156,0.001056,17.410
2021-03-31,Mrkt,3101,40166825373,0.031539,9953.387,0.030430,316.596,0.001109,31.655
2021-04-30,1,203,29197534747,0.054359,7071.913,0.053384,206.569,0.000975,34.423
2021-04-30,2,217,5073730056,0.047713,18011.213,0.047310,506.850,0.000403,35.892
2021-04-30,3,221,2665020288,0.051600,26729.574,0.051077,863.644,0.000523,31.121
2021-04-30,4,231,1548513833,0.032495,22694.611,0.031933,835.569,0.000562,27.331
2021-04-30,5,271,1161688624,0.029667,33334.223,0.029320,1227.227,0.000346,27.338
2021-04-30,6,265,747928347,0.012665,35530.719,0.012501,1405.084,0.000165,25.384
2021-04-30,7,308,554033665,0.024669,49487.742,0.023985,2565.084,0.000684,19.306
2021-04-30,8,423,411686730,0.012482,34923.320,0.012173,2247.115,0.000310,15.412
2021-04-30,9,433,193490115,0.022962,44757.105,0.022477,4303.945,0.000485,10.433
2021-04-30,10,564,80627036,-0.013034,179895.344,-0.013505,34172.672,0.000471,5.297
2021-04-30,1_2,420,34271264803,0.053375,8263.658,0.052485,240.385,0.000890,34.605
2021-04-30,3_5,723,5375222745,0.041356,26889.480,0.040860,929.428,0.000496,29.104
2021-04-30,6_8,996,1713648742,0.016502,40218.875,0.016135,1935.271,0.000368,20.800
2021-04-30,9_10,997,274117151,0.012374,71597.430,0.011893,8768.630,0.000481,8.191
2021-04-30,1_5,1143,39646487548,0.051746,9818.252,0.050909,295.844,0.000837,33.422
2021-04-30,6_10,1993,1987765893,0.015933,41719.449,0.015550,2396.856,0.000383,17.416
2021-04-30,Mrkt,3136,41634253441,0.050036,10451.413,0.049221,332.179,0.000815,31.681
2021-05-28,1,205,30823321616,0.002588,7090.213,0.001181,206.813,0.001406,34.472
2021-05-28,2,218,5350309841,0.008962,18172.629,0.007273,510.536,0.001688,35.952
2021-05-28,3,220,2791311938,0.003990,26836.232,0.002617,865.904,0.001373,31.164
2021-05-28,4,235,1627480216,-0.006804,22540.199,-0.007852,829.008,0.001048,27.360
2021-05-28,5,276,1219325161,-0.008785,33041.371,-0.010001,1214.954,0.001215,27.372
2021-05-28,6,264,757001810,0.023310,36358.949,0.021865,1435.807,0.001445,25.421
2021-05-28,7,307,568415881,0.009452,49955.516,0.008113,2585.895,0.001339,19.332
2021-05-28,8,423,418108890,0.008052,35204.531,0.006902,2262.623,0.001151,15.430
2021-05-28,9,456,209975984,0.023141,45792.840,0.021595,4396.889,0.001546,10.450
2021-05-28,10,574,85354403,0.024140,184238.094,0.022800,34951.793,0.001341,5.304
2021-05-28,1_2,423,36173631457,0.003531,8292.833,0.002082,240.885,0.001448,34.655
2021-05-28,3_5,731,5638117315,-0.001888,26838.701,-0.003134,926.516,0.001245,29.141
2021-05-28,6_8,994,1743526582,0.015133,40827.523,0.013794,1961.966,0.001340,20.828
2021-05-28,9_10,1030,295330386,0.023430,73274.953,0.021943,8961.040,0.001487,8.203
2021-05-28,1_5,1154,41811748772,0.002800,9845.741,0.001379,296.252,0.001421,33.470
2021-05-28,6_10,2024,2038856968,0.016335,42400.945,0.014974,2432.747,0.001361,17.440
2021-05-28,Mrkt,3178,43850605740,0.003429,10487.252,0.002011,332.847,0.001418,31.726
2021-06-30,1,205,30847578566,0.032482,7320.518,0.031603,213.349,0.000879,34.502
2021-06-30,2,218,5396739946,0.016144,18466.000,0.015188,518.290,0.000955,35.987
2021-06-30,3,223,2839208166,0.005329,26979.234,0.003839,869.229,0.001489,31.210
2021-06-30,4,235,1613970906,0.017666,22938.389,0.016945,843.055,0.000721,27.380
2021-06-30,5,278,1222423453,0.028239,33974.426,0.027569,1248.448,0.000670,27.390
2021-06-30,6,265,778311258,0.015378,36918.098,0.014443,1456.544,0.000936,25.444
2021-06-30,7,311,581113966,0.008918,50401.039,0.007795,2606.050,0.001124,19.354
2021-06-30,8,421,421957595,0.014756,35724.020,0.013979,2294.252,0.000777,15.442
2021-06-30,9,460,217301534,0.000840,45831.297,0.000087,4397.271,0.000753,10.457
2021-06-30,10,580,89274799,0.028441,189477.922,0.027521,35913.715,0.000919,5.309
2021-06-30,1_2,423,36244318512,0.030049,8542.027,0.029159,247.909,0.000890,34.686
2021-06-30,3_5,736,5675602525,0.013771,27208.309,0.012677,938.261,0.001095,29.172
2021-06-30,6_8,997,1781382819,0.013124,41363.332,0.012164,1985.831,0.000960,20.848
2021-06-30,9_10,1040,306576333,0.008877,73925.430,0.008076,9033.409,0.000801,8.210
2021-06-30,1_5,1159,41919921037,0.027845,10119.899,0.026927,304.229,0.000918,33.500
2021-06-30,6_10,2037,2087959152,0.012500,42930.965,0.011564,2460.879,0.000936,17.456
2021-06-30,Mrkt,3196,44007880188,0.027117,10771.639,0.026198,341.567,0.000919,31.755
2021-07-30,1,218,32363734742,0.023667,7493.770,0.022605,218.172,0.001062,34.539
2021-07-30,2,213,5144498789,0.007672,18607.680,0.007229,522.037,0.000443,36.003
2021-07-30,3,226,2802876450,-0.012143,26651.613,-0.012756,858.141,0.000613,31.229
2021-07-30,4,246,1684855760,-0.028732,22279.330,-0.029363,818.301,0.000631,27.397
2021-07-30,5,280,1212504003,-0.023862,33163.734,-0.024132,1218.321,0.000270,27.397
