fdate,fundname,return
2004-06-30,GUARDIAN ASSET ALLOCATIO,-1.5547612398111335
2004-12-31,GUARDIAN ASSET ALLOCATIO,3.7702416149206828
2005-03-31,GUARDIAN ASSET ALLOCATIO,-1.2914854040197237
2005-06-30,GUARDIAN ASSET ALLOCATIO,-1.6061145737223619
2005-12-31,GUARDIAN ASSET ALLOCATIO,4.148570332915074
2006-03-31,GUARDIAN ASSET ALLOCATIO,4.485646523233441
2006-06-30,GUARDIAN ASSET ALLOCATIO,-6.070735994265339
1999-06-30,GUARDIAN PARK AVE SML CA,35.39003785329555
1999-12-31,GUARDIAN PARK AVE SML CA,54.12054377585106
2000-03-31,GUARDIAN PARK AVE SML CA,-11.991121679087076
2000-12-31,GUARDIAN PARK AVE SML CA,-34.016931033865774
2001-03-31,GUARDIAN PARK AVE SML CA,-10.778546696866671
2001-06-30,GUARDIAN PARK AVE SML CA,-3.882681748805731
2001-12-31,GUARDIAN PARK AVE SML CA,-3.6763871684427145
2002-03-31,GUARDIAN PARK AVE SML CA,3.2650341288863496
2002-06-30,GUARDIAN PARK AVE SML CA,-12.961645718407919
2002-12-31,GUARDIAN PARK AVE SML CA,-15.284386951476698
2003-03-31,GUARDIAN PARK AVE SML CA,0.5613100014412999
2003-06-30,GUARDIAN PARK AVE SML CA,13.859784162490769
2003-12-31,GUARDIAN PARK AVE SML CA,5.628406545974263
2004-03-31,GUARDIAN PARK AVE SML CA,-10.62386971616013
2004-06-30,GUARDIAN PARK AVE SML CA,-4.347361082502813
2004-12-31,GUARDIAN PARK AVE SML CA,12.39961661865198
2005-03-31,GUARDIAN PARK AVE SML CA,-4.801095926637482
2005-06-30,GUARDIAN PARK AVE SML CA,1.9206611823460058
2005-12-31,GUARDIAN PARK AVE SML CA,3.3142923909705773
2006-03-31,GUARDIAN PARK AVE SML CA,12.447672800689945
2006-06-30,GUARDIAN PARK AVE SML CA,-10.806956611742525
1999-12-31,GUARDIAN PARK AVENUE,14.629762564595206
2000-03-31,GUARDIAN PARK AVENUE,-2.83419424198141
2000-06-30,GUARDIAN PARK AVENUE,-5.425281644136449
2000-12-31,GUARDIAN PARK AVENUE,-33.19345371976951
2001-03-31,GUARDIAN PARK AVENUE,-24.88059152995682
2001-06-30,GUARDIAN PARK AVENUE,25.008836493305125
2001-12-31,GUARDIAN PARK AVENUE,5.7962505174192085
2002-03-31,GUARDIAN PARK AVENUE,-1.351972215270299
2002-06-30,GUARDIAN PARK AVENUE,-16.410020204213442
2002-12-31,GUARDIAN PARK AVENUE,-3.170783564120104
2003-03-31,GUARDIAN PARK AVENUE,2.430569687040899
2003-06-30,GUARDIAN PARK AVENUE,14.379317813903652
2003-12-31,GUARDIAN PARK AVENUE,9.585818405104526
2004-03-31,GUARDIAN PARK AVENUE,6.407624066651777
2004-06-30,GUARDIAN PARK AVENUE,-4.871565946645578
2004-12-31,GUARDIAN PARK AVENUE,9.24629449839743
2005-03-31,GUARDIAN PARK AVENUE,-13.226385833530092
2005-06-30,GUARDIAN PARK AVENUE,-3.895689245599037
2005-12-31,GUARDIAN PARK AVENUE,5.208302396131803
2006-03-31,GUARDIAN PARK AVENUE,9.182762860201299
2006-06-30,GUARDIAN PARK AVENUE,-1.991198838633052
2000-03-31,GUARDIAN VC 500 INDEX FU,-5.115882895482165
2000-06-30,GUARDIAN VC 500 INDEX FU,-5.1892568517615905
2000-12-31,GUARDIAN VC 500 INDEX FU,1.4037472265732662
2001-03-31,GUARDIAN VC 500 INDEX FU,-10.45787903950778
2001-06-30,GUARDIAN VC 500 INDEX FU,3.6912912995405582
2001-12-31,GUARDIAN VC 500 INDEX FU,-5.0394412620332645
2002-03-31,GUARDIAN VC 500 INDEX FU,5.703460196614205
2002-06-30,GUARDIAN VC 500 INDEX FU,-11.897128312048853
2002-12-31,GUARDIAN VC 500 INDEX FU,-12.05775024626022
2003-03-31,GUARDIAN VC 500 INDEX FU,-1.34781702480505
2003-06-30,GUARDIAN VC 500 INDEX FU,14.444705843370475
2003-12-31,GUARDIAN VC 500 INDEX FU,15.249465075588468
2004-03-31,GUARDIAN VC 500 INDEX FU,2.2804812984387204
2004-06-30,GUARDIAN VC 500 INDEX FU,-0.7100916829754559
2004-12-31,GUARDIAN VC 500 INDEX FU,6.4123118290764
2005-03-31,GUARDIAN VC 500 INDEX FU,-0.9274000928065894
2005-06-30,GUARDIAN VC 500 INDEX FU,-0.9141262632447976
2005-12-31,GUARDIAN VC 500 INDEX FU,5.698834107118231
2006-03-31,GUARDIAN VC 500 INDEX FU,6.857438689543213
2006-06-30,GUARDIAN VC 500 INDEX FU,-5.311629231837645
1999-06-30,HAMBRECHT&QUIST HEALTHCA,6.558921932861071
1999-12-31,HAMBRECHT&QUIST HEALTHCA,72.56951058047434
2000-03-31,HAMBRECHT&QUIST HEALTHCA,19.29289857597946
2000-12-31,HAMBRECHT&QUIST HEALTHCA,-21.384380370441097
2001-03-31,HAMBRECHT&QUIST HEALTHCA,-37.11864916474958
2001-06-30,HAMBRECHT&QUIST HEALTHCA,26.10681364402627
2001-12-31,HAMBRECHT&QUIST HEALTHCA,-5.723522663708674
2002-03-31,HAMBRECHT&QUIST HEALTHCA,-17.987731295253422
2002-06-30,HAMBRECHT&QUIST HEALTHCA,-32.53202966640853
2002-12-31,HAMBRECHT&QUIST HEALTHCA,-4.495502437295782
2003-03-31,HAMBRECHT&QUIST HEALTHCA,-14.684157617019794
2003-06-30,HAMBRECHT&QUIST HEALTHCA,37.038193610377114
2003-12-31,HAMBRECHT&QUIST HEALTHCA,30.947123333001297
2004-03-31,HAMBRECHT&QUIST HEALTHCA,5.280563963953518
2004-06-30,HAMBRECHT&QUIST HEALTHCA,5.683694511510513
2004-12-31,HAMBRECHT&QUIST HEALTHCA,-5.223399042143324
2005-03-31,HAMBRECHT&QUIST HEALTHCA,-12.25846669758037
2005-06-30,HAMBRECHT&QUIST HEALTHCA,18.169421515950283
2005-12-31,HAMBRECHT&QUIST HEALTHCA,-5.843131570645374
2006-03-31,HAMBRECHT&QUIST HEALTHCA,24.226878507184534
2006-06-30,HAMBRECHT&QUIST HEALTHCA,-16.893464102093073
2006-12-31,HAMBRECHT&QUIST HEALTHCA,24.3672716145902
1999-06-30,HAMBRECHT&QUIST LIFE SCI,6.534366480126298
1999-12-31,HAMBRECHT&QUIST LIFE SCI,110.19291724145191
2000-03-31,HAMBRECHT&QUIST LIFE SCI,-2.3999539090856716
2000-12-31,HAMBRECHT&QUIST LIFE SCI,-24.321256147290445
2001-03-31,HAMBRECHT&QUIST LIFE SCI,-34.6739777274173
2001-06-30,HAMBRECHT&QUIST LIFE SCI,26.072835820895513
2001-12-31,HAMBRECHT&QUIST LIFE SCI,1.1137840243971824
2002-03-31,HAMBRECHT&QUIST LIFE SCI,-23.466214570727416
2002-06-30,HAMBRECHT&QUIST LIFE SCI,-33.89700615832375
2002-12-31,HAMBRECHT&QUIST LIFE SCI,-12.350990166223799
2003-03-31,HAMBRECHT&QUIST LIFE SCI,-0.7897734584642038
2003-06-30,HAMBRECHT&QUIST LIFE SCI,37.038193610377114
2003-12-31,HAMBRECHT&QUIST LIFE SCI,39.84248475947833
2004-03-31,HAMBRECHT&QUIST LIFE SCI,-1.4163183837353508
2004-06-30,HAMBRECHT&QUIST LIFE SCI,6.069963485552011
2004-12-31,HAMBRECHT&QUIST LIFE SCI,-12.627916931025783
2005-03-31,HAMBRECHT&QUIST LIFE SCI,-11.479158185096274
2005-06-30,HAMBRECHT&QUIST LIFE SCI,-5.686209493753334
2005-12-31,HAMBRECHT&QUIST LIFE SCI,5.526196718669614
2006-03-31,HAMBRECHT&QUIST LIFE SCI,-2.009717314487639
2006-06-30,HAMBRECHT&QUIST LIFE SCI,-10.108091767997102
2006-12-31,HAMBRECHT&QUIST LIFE SCI,26.429087367165366
1999-06-30,HARBOR CAPITAL APPRECIAT,-4.8372747734846175
1999-12-31,HARBOR CAPITAL APPRECIAT,34.96375726796009
2000-03-31,HARBOR CAPITAL APPRECIAT,10.129755539585117
2000-06-30,HARBOR CAPITAL APPRECIAT,-26.68627211485159
2000-12-31,HARBOR CAPITAL APPRECIAT,-31.889871416976373
2001-03-31,HARBOR CAPITAL APPRECIAT,-20.410068236536983
2001-06-30,HARBOR CAPITAL APPRECIAT,4.276931560388316
2001-12-31,HARBOR CAPITAL APPRECIAT,9.852501867064973
2002-03-31,HARBOR CAPITAL APPRECIAT,-3.0814605792935623
2002-06-30,HARBOR CAPITAL APPRECIAT,-6.506129718279091
2002-12-31,HARBOR CAPITAL APPRECIAT,-3.409133397072295
2003-03-31,HARBOR CAPITAL APPRECIAT,-2.5628357494489444
2003-06-30,HARBOR CAPITAL APPRECIAT,10.609537496617184
2003-12-31,HARBOR CAPITAL APPRECIAT,2.218599251174234
2004-03-31,HARBOR CAPITAL APPRECIAT,2.0865859186140243
2004-06-30,HARBOR CAPITAL APPRECIAT,2.4055446261298608
2004-12-31,HARBOR CAPITAL APPRECIAT,11.137364316637376
2005-03-31,HARBOR CAPITAL APPRECIAT,-2.2840014627065153
2005-06-30,HARBOR CAPITAL APPRECIAT,-1.5440834220353983
2005-12-31,HARBOR CAPITAL APPRECIAT,12.476194786701807
2006-03-31,HARBOR CAPITAL APPRECIAT,2.9133726653088283
2006-06-30,HARBOR CAPITAL APPRECIAT,-4.1275249698987135
2006-12-31,HARBOR CAPITAL APPRECIAT,13.57471953308996
1999-06-30,HARBOR INTL FUND,11.246936053637075
1999-12-31,HARBOR INTL FUND,20.577406772864794
2000-03-31,HARBOR INTL FUND,-0.0734195365067647
2000-06-30,HARBOR INTL FUND,-15.237967637092876
2000-12-31,HARBOR INTL FUND,-13.67027162080166
2001-03-31,HARBOR INTL FUND,-5.5815107289039565
2001-06-30,HARBOR INTL FUND,-9.646626089241144
2001-12-31,HARBOR INTL FUND,-18.335433427029827
2002-03-31,HARBOR INTL FUND,6.2114258585219195
2002-06-30,HARBOR INTL FUND,16.748438181798818
2002-12-31,HARBOR INTL FUND,-8.592073997095035
2003-03-31,HARBOR INTL FUND,-17.778191464606515
2003-06-30,HARBOR INTL FUND,10.462302598064193
2004-12-31,HARBOR INTL FUND,149.5724524893834
2005-03-31,HARBOR INTL FUND,-17.90575916230366
2005-06-30,HARBOR INTL FUND,-27.23803807237181
2005-12-31,HARBOR INTL FUND,45.94263744033941
2006-03-31,HARBOR INTL FUND,59.27252686690549
2006-06-30,HARBOR INTL FUND,-20.223202403133193
2006-09-30,HARBOR INTL FUND,-6.183254821275845
2000-03-31,HARBOR SMALL CAP GROWTH,9.323682966371836
2000-12-31,HARBOR SMALL CAP GROWTH,-34.40339395784187
2001-03-31,HARBOR SMALL CAP GROWTH,-18.392120695355587
2001-06-30,HARBOR SMALL CAP GROWTH,16.08120297331639
2001-12-31,HARBOR SMALL CAP GROWTH,-1.789122521785092
2002-03-31,HARBOR SMALL CAP GROWTH,7.923609191013783
2002-06-30,HARBOR SMALL CAP GROWTH,-19.11431048663191
2002-12-31,HARBOR SMALL CAP GROWTH,-4.790011082378999
2003-03-31,HARBOR SMALL CAP GROWTH,-3.6915349440103684
2003-06-30,HARBOR SMALL CAP GROWTH,11.491877363333286
2003-12-31,HARBOR SMALL CAP GROWTH,22.899999007538966
2004-03-31,HARBOR SMALL CAP GROWTH,3.2394030849619324
2004-06-30,HARBOR SMALL CAP GROWTH,-4.632837383830006
2004-12-31,HARBOR SMALL CAP GROWTH,1.7803945050377146
2005-03-31,HARBOR SMALL CAP GROWTH,-8.792532745759642
2005-06-30,HARBOR SMALL CAP GROWTH,0.47598195426747303
2005-12-31,HARBOR SMALL CAP GROWTH,8.473783264160613
2006-03-31,HARBOR SMALL CAP GROWTH,1.9869881301198826
2006-06-30,HARBOR SMALL CAP GROWTH,-9.152648867154225
2006-12-31,HARBOR SMALL CAP GROWTH,-2.339031018749005
1999-06-30,HARDING LOEVNER GLOBAL E,11.29007306809893
1999-12-31,HARDING LOEVNER GLOBAL E,33.378638377491036
2000-03-31,HARDING LOEVNER GLOBAL E,-2.4588038404324095
2000-06-30,HARDING LOEVNER GLOBAL E,-9.078441575204609
2000-12-31,HARDING LOEVNER GLOBAL E,-15.18699259127811
2001-03-31,HARDING LOEVNER GLOBAL E,-16.33966649258349
2001-06-30,HARDING LOEVNER GLOBAL E,0.37241670650229886
2001-12-31,HARDING LOEVNER GLOBAL E,-10.2994227994228
2002-03-31,HARDING LOEVNER GLOBAL E,5.324270775449075
2002-06-30,HARDING LOEVNER GLOBAL E,-11.320818508812815
2002-12-31,HARDING LOEVNER GLOBAL E,-12.427277451170186
2003-03-31,HARDING LOEVNER GLOBAL E,-5.598167539267013
2003-06-30,HARDING LOEVNER GLOBAL E,34.91155507891411
2003-12-31,HARDING LOEVNER GLOBAL E,23.134651681537406
2004-03-31,HARDING LOEVNER GLOBAL E,5.463232319838307
2004-06-30,HARDING LOEVNER GLOBAL E,-11.941710674042048
2004-12-31,HARDING LOEVNER GLOBAL E,3.308661692553162
2005-03-31,HARDING LOEVNER GLOBAL E,5.681284665171902
2005-06-30,HARDING LOEVNER GLOBAL E,12.575219969544424
2005-12-31,HARDING LOEVNER GLOBAL E,7.731361016343659
2006-03-31,HARDING LOEVNER GLOBAL E,3.6048056409403353
2006-06-30,HARDING LOEVNER GLOBAL E,1.1228509948203806
2006-12-31,HARDING LOEVNER GLOBAL E,2.7095499631867157
1999-06-30,HARDING LOEVNER INTL EQ,2.035532463909637
1999-12-31,HARDING LOEVNER INTL EQ,87.72909406244734
2000-03-31,HARDING LOEVNER INTL EQ,-3.925952527136467
2000-12-31,HARDING LOEVNER INTL EQ,-40.7873916422883
2001-03-31,HARDING LOEVNER INTL EQ,-16.58121067711668
2001-06-30,HARDING LOEVNER INTL EQ,17.160852841847156
2001-12-31,HARDING LOEVNER INTL EQ,-4.485111334426399
2002-03-31,HARDING LOEVNER INTL EQ,0.0553740517193769
2002-06-30,HARDING LOEVNER INTL EQ,0.494401092109858
2002-12-31,HARDING LOEVNER INTL EQ,-22.830472693896272
2003-03-31,HARDING LOEVNER INTL EQ,-1.8678294214058395
2003-06-30,HARDING LOEVNER INTL EQ,8.888653337649664
2003-12-31,HARDING LOEVNER INTL EQ,43.181126274604125
2004-03-31,HARDING LOEVNER INTL EQ,10.954608454608454
2004-06-30,HARDING LOEVNER INTL EQ,10.553065908842497
2004-12-31,HARDING LOEVNER INTL EQ,26.710278423165857
2005-03-31,HARDING LOEVNER INTL EQ,9.419567384802125
2005-06-30,HARDING LOEVNER INTL EQ,2.935583551224149
2005-12-31,HARDING LOEVNER INTL EQ,9.370742408497863
2006-03-31,HARDING LOEVNER INTL EQ,-7.993005664183585
2006-06-30,HARDING LOEVNER INTL EQ,-8.054657348492746
2006-12-31,HARDING LOEVNER INTL EQ,-20.897808231610483
1999-06-30,HARRIS INSIGHT BALANCED,-4.048733396829565
1999-12-31,HARRIS INSIGHT BALANCED,12.83707710332993
2000-03-31,HARRIS INSIGHT BALANCED,6.872305256512718
2000-06-30,HARRIS INSIGHT BALANCED,-3.7280072349994136
2000-12-31,HARRIS INSIGHT BALANCED,9.0300509423671
2001-03-31,HARRIS INSIGHT BALANCED,-14.362800226344733
2001-06-30,HARRIS INSIGHT BALANCED,3.3845577036313848
2001-12-31,HARRIS INSIGHT BALANCED,-4.346080215316628
2002-03-31,HARRIS INSIGHT BALANCED,2.497151283517606
2002-06-30,HARRIS INSIGHT BALANCED,-10.073730290220228
2002-12-31,HARRIS INSIGHT BALANCED,-9.543910604520608
2003-03-31,HARRIS INSIGHT BALANCED,-0.9720139695106313
2003-06-30,HARRIS INSIGHT BALANCED,10.758608947427593
2003-12-31,HARRIS INSIGHT BALANCED,8.22805141800951
2004-03-31,HARRIS INSIGHT BALANCED,7.727422758036999
2004-06-30,HARRIS INSIGHT BALANCED,-2.554175950299081
2004-12-31,HARRIS INSIGHT BALANCED,11.699438209557195
2005-03-31,HARRIS INSIGHT BALANCED,-0.12922441075326166
2005-06-30,HARRIS INSIGHT BALANCED,0.5567049803224186
2005-12-31,HARRIS INSIGHT BALANCED,-8.8245717219225
2006-03-31,HARRIS INSIGHT BALANCED,3.5210725681973156
1999-06-30,HARRIS INSIGHT EQUITY FU,-0.5304947784281102
1999-12-31,HARRIS INSIGHT EQUITY FU,9.180151291615507
2000-03-31,HARRIS INSIGHT EQUITY FU,-3.601074220234869
2000-06-30,HARRIS INSIGHT EQUITY FU,-10.252539830504459
2000-12-31,HARRIS INSIGHT EQUITY FU,-7.8288885335418055
2001-03-31,HARRIS INSIGHT EQUITY FU,-7.648910878365353
2001-06-30,HARRIS INSIGHT EQUITY FU,6.369237298749026
2001-12-31,HARRIS INSIGHT EQUITY FU,-4.24662440047032
2002-03-31,HARRIS INSIGHT EQUITY FU,-1.851769783042323
2002-06-30,HARRIS INSIGHT EQUITY FU,-12.457884658742683
2002-12-31,HARRIS INSIGHT EQUITY FU,-11.14680244752285
2003-03-31,HARRIS INSIGHT EQUITY FU,-0.6991477969339017
2003-06-30,HARRIS INSIGHT EQUITY FU,18.160151022964303
2003-12-31,HARRIS INSIGHT EQUITY FU,5.988053942755381
2004-03-31,HARRIS INSIGHT EQUITY FU,0.8094823959946928
2004-06-30,HARRIS INSIGHT EQUITY FU,-0.9835121516470906
2004-12-31,HARRIS INSIGHT EQUITY FU,16.74391451017425
2005-03-31,HARRIS INSIGHT EQUITY FU,-1.8643523026797086
2005-06-30,HARRIS INSIGHT EQUITY FU,2.298165741465169
2005-12-31,HARRIS INSIGHT EQUITY FU,-0.5750836142163637
2006-03-31,HARRIS INSIGHT EQUITY FU,7.3072726518251505
1999-06-30,HARRIS INSIGHT INDEX FUN,4.017938455065625
1999-12-31,HARRIS INSIGHT INDEX FUN,-4.4124313175694265
2000-03-31,HARRIS INSIGHT INDEX FUN,-3.4520972838084036
2000-06-30,HARRIS INSIGHT INDEX FUN,-6.272265067476028
2000-12-31,HARRIS INSIGHT INDEX FUN,1.673998746749928
2001-03-31,HARRIS INSIGHT INDEX FUN,-11.662408434950336
2001-06-30,HARRIS INSIGHT INDEX FUN,4.883215399772317
2001-12-31,HARRIS INSIGHT INDEX FUN,-6.5418408457014685
2002-03-31,HARRIS INSIGHT INDEX FUN,5.418541933900109
2002-06-30,HARRIS INSIGHT INDEX FUN,-10.14464675796738
2002-12-31,HARRIS INSIGHT INDEX FUN,-9.59585953573271
2003-03-31,HARRIS INSIGHT INDEX FUN,-5.052468754882479
2003-06-30,HARRIS INSIGHT INDEX FUN,14.503135414577404
2003-12-31,HARRIS INSIGHT INDEX FUN,15.756787983824372
2004-03-31,HARRIS INSIGHT INDEX FUN,2.0167685589519615
2004-06-30,HARRIS INSIGHT INDEX FUN,-0.6113999826823854
2004-12-31,HARRIS INSIGHT INDEX FUN,6.832320481926738
2005-03-31,HARRIS INSIGHT INDEX FUN,-1.937707125439374
2005-06-30,HARRIS INSIGHT INDEX FUN,-0.9165622736600721
2005-12-31,HARRIS INSIGHT INDEX FUN,6.1936787593554445
2006-03-31,HARRIS INSIGHT INDEX FUN,5.118564185348864
1999-06-30,HARRIS INSIGHT SML CAP O,12.59600255805986
1999-12-31,HARRIS INSIGHT SML CAP O,19.123468485313502
2000-03-31,HARRIS INSIGHT SML CAP O,-3.107620444808466
2000-12-31,HARRIS INSIGHT SML CAP O,-18.07338118922349
2001-03-31,HARRIS INSIGHT SML CAP O,-21.01926261938274
2001-06-30,HARRIS INSIGHT SML CAP O,17.060054314861254
2001-12-31,HARRIS INSIGHT SML CAP O,-7.81038649541631
2002-03-31,HARRIS INSIGHT SML CAP O,8.291274315690476
2002-06-30,HARRIS INSIGHT SML CAP O,-3.7913788331183897
2002-12-31,HARRIS INSIGHT SML CAP O,-14.189852684197577
2003-03-31,HARRIS INSIGHT SML CAP O,-0.0320352405186657
2003-06-30,HARRIS INSIGHT SML CAP O,15.39749484251428
2003-12-31,HARRIS INSIGHT SML CAP O,9.20930897858923
2004-03-31,HARRIS INSIGHT SML CAP O,-0.16693162124805028
2004-06-30,HARRIS INSIGHT SML CAP O,-1.6736974747017703
2004-12-31,HARRIS INSIGHT SML CAP O,17.877185990610613
2005-03-31,HARRIS INSIGHT SML CAP O,-5.444356390579733
2005-06-30,HARRIS INSIGHT SML CAP O,0.75467830229262
2005-12-31,HARRIS INSIGHT SML CAP O,-5.969453849435146
2006-03-31,HARRIS INSIGHT SML CAP O,2.59926233330664
1999-06-30,HARRIS INSIGHT SML CAP V,12.389322992414744
1999-12-31,HARRIS INSIGHT SML CAP V,3.0091149131866617
2000-03-31,HARRIS INSIGHT SML CAP V,-1.191997751973829
2000-12-31,HARRIS INSIGHT SML CAP V,34.403630447812326
2001-03-31,HARRIS INSIGHT SML CAP V,-2.5391980765619087
2001-06-30,HARRIS INSIGHT SML CAP V,-4.99354402478482
2001-12-31,HARRIS INSIGHT SML CAP V,-8.2059749838614
2002-03-31,HARRIS INSIGHT SML CAP V,12.855476129518403
2002-06-30,HARRIS INSIGHT SML CAP V,-9.51390354842817
2002-12-31,HARRIS INSIGHT SML CAP V,-20.316908438071586
2003-03-31,HARRIS INSIGHT SML CAP V,-1.823791472839088
2003-06-30,HARRIS INSIGHT SML CAP V,11.453979482370647
2003-12-31,HARRIS INSIGHT SML CAP V,10.758441285725539
2004-03-31,HARRIS INSIGHT SML CAP V,-0.6514269691194977
2004-06-30,HARRIS INSIGHT SML CAP V,-5.3777560446126484
2004-12-31,HARRIS INSIGHT SML CAP V,22.885860129823516
2005-03-31,HARRIS INSIGHT SML CAP V,-4.300448709798466
2005-06-30,HARRIS INSIGHT SML CAP V,-2.732880823238131
2005-12-31,HARRIS INSIGHT SML CAP V,-4.558947176271777
2006-03-31,HARRIS INSIGHT SML CAP V,1.1378500443460802
1999-06-30,HARTFORD ADVISERS FUND,-5.033101970093034
1999-12-31,HARTFORD ADVISERS FUND,4.749898537800535
2000-03-31,HARTFORD ADVISERS FUND,14.445124640148624
2000-06-30,HARTFORD ADVISERS FUND,-17.390470818238075
2000-12-31,HARTFORD ADVISERS FUND,-8.394172970056763
2001-03-31,HARTFORD ADVISERS FUND,-20.271334083058864
2001-06-30,HARTFORD ADVISERS FUND,-2.2886976994534924
2001-12-31,HARTFORD ADVISERS FUND,2.366019549479487
2002-03-31,HARTFORD ADVISERS FUND,4.241796771186227
2002-06-30,HARTFORD ADVISERS FUND,-8.025385961597523
2002-12-31,HARTFORD ADVISERS FUND,-12.363417957181849
2003-03-31,HARTFORD ADVISERS FUND,-4.780588738023782
2003-06-30,HARTFORD ADVISERS FUND,12.705330999300573
2003-12-31,HARTFORD ADVISERS FUND,16.4812386539825
2004-03-31,HARTFORD ADVISERS FUND,-0.015968575946360284
2004-06-30,HARTFORD ADVISERS FUND,1.3367858173117704
2004-12-31,HARTFORD ADVISERS FUND,0.9128670421985589
2005-03-31,HARTFORD ADVISERS FUND,1.635550515098275
2005-06-30,HARTFORD ADVISERS FUND,-7.447948635079929
2005-12-31,HARTFORD ADVISERS FUND,-5.313949533057088
2006-03-31,HARTFORD ADVISERS FUND,10.824232834417508
2006-06-30,HARTFORD ADVISERS FUND,-4.262858890362504
2006-12-31,HARTFORD ADVISERS FUND,3.6267173417078435
1999-06-30,HARTFORD CAP APPRECIATIO,3.0907229122672715
1999-12-31,HARTFORD CAP APPRECIATIO,53.99641383560413
2000-03-31,HARTFORD CAP APPRECIATIO,8.718153521462733
2000-12-31,HARTFORD CAP APPRECIATIO,-41.70335379957534
2001-03-31,HARTFORD CAP APPRECIATIO,-7.513339931707956
2001-06-30,HARTFORD CAP APPRECIATIO,16.884748292617555
2001-12-31,HARTFORD CAP APPRECIATIO,-5.177111186302278
2002-03-31,HARTFORD CAP APPRECIATIO,6.589732061769406
2002-06-30,HARTFORD CAP APPRECIATIO,-6.57061331434976
2002-12-31,HARTFORD CAP APPRECIATIO,-0.22892419030995206
2003-03-31,HARTFORD CAP APPRECIATIO,-1.4404193031288404
2003-06-30,HARTFORD CAP APPRECIATIO,17.038675236953928
2003-12-31,HARTFORD CAP APPRECIATIO,23.436650571296823
2004-03-31,HARTFORD CAP APPRECIATIO,4.33717358284814
2004-06-30,HARTFORD CAP APPRECIATIO,-5.52392562822761
2004-12-31,HARTFORD CAP APPRECIATIO,8.615616253828886
2005-03-31,HARTFORD CAP APPRECIATIO,-2.2172683510910054
2005-06-30,HARTFORD CAP APPRECIATIO,5.652147821589796
2005-12-31,HARTFORD CAP APPRECIATIO,15.694217210037657
2006-03-31,HARTFORD CAP APPRECIATIO,6.689917869787336
2006-06-30,HARTFORD CAP APPRECIATIO,-8.87910914591509
2006-12-31,HARTFORD CAP APPRECIATIO,6.891802512110392
1999-06-30,HARTFORD DIV & GROWTH FU,10.038481293700512
1999-12-31,HARTFORD DIV & GROWTH FU,-6.90734514228903
2000-03-31,HARTFORD DIV & GROWTH FU,3.9755682675847495
2000-06-30,HARTFORD DIV & GROWTH FU,-5.556489120049364
2000-12-31,HARTFORD DIV & GROWTH FU,7.736380499692959
2001-03-31,HARTFORD DIV & GROWTH FU,-6.936015527626892
2001-06-30,HARTFORD DIV & GROWTH FU,-0.5662532708818814
2001-12-31,HARTFORD DIV & GROWTH FU,-6.899267759913184
2002-03-31,HARTFORD DIV & GROWTH FU,1.8240656484920064
2002-06-30,HARTFORD DIV & GROWTH FU,-7.899572165777117
2002-12-31,HARTFORD DIV & GROWTH FU,-16.9532892716665
2003-03-31,HARTFORD DIV & GROWTH FU,-2.185026338525217
2003-06-30,HARTFORD DIV & GROWTH FU,15.581727033538034
2003-12-31,HARTFORD DIV & GROWTH FU,19.362100156237165
2004-03-31,HARTFORD DIV & GROWTH FU,1.081377825618926
2004-06-30,HARTFORD DIV & GROWTH FU,-0.7716341904443396
2004-12-31,HARTFORD DIV & GROWTH FU,1.4447698638546866
2005-03-31,HARTFORD DIV & GROWTH FU,-2.0241293877560387
2005-06-30,HARTFORD DIV & GROWTH FU,-3.970139614536161
2005-12-31,HARTFORD DIV & GROWTH FU,11.489874063314799
2006-03-31,HARTFORD DIV & GROWTH FU,3.34022134625961
2006-06-30,HARTFORD DIV & GROWTH FU,-7.251207796342696
2006-12-31,HARTFORD DIV & GROWTH FU,11.807788312346952
2000-03-31,HARTFORD GLOBAL LEADERS,-0.9315969549829913
2000-06-30,HARTFORD GLOBAL LEADERS,-22.694959276962006
2000-12-31,HARTFORD GLOBAL LEADERS,81.37292891710408
2001-03-31,HARTFORD GLOBAL LEADERS,-16.872376662537924
2001-06-30,HARTFORD GLOBAL LEADERS,-19.73798790865829
2001-12-31,HARTFORD GLOBAL LEADERS,-37.90676873004091
2002-03-31,HARTFORD GLOBAL LEADERS,1.4462520606721565
2002-06-30,HARTFORD GLOBAL LEADERS,-5.905288261055875
2002-12-31,HARTFORD GLOBAL LEADERS,-1.3583441138421906
2003-03-31,HARTFORD GLOBAL LEADERS,-8.894970920287355
2003-06-30,HARTFORD GLOBAL LEADERS,8.351104623603916
2003-12-31,HARTFORD GLOBAL LEADERS,18.247222794871725
2004-03-31,HARTFORD GLOBAL LEADERS,5.225368671942981
2004-06-30,HARTFORD GLOBAL LEADERS,-15.358344000601448
2004-12-31,HARTFORD GLOBAL LEADERS,11.805427382950551
2005-03-31,HARTFORD GLOBAL LEADERS,-10.608383186301223
2005-06-30,HARTFORD GLOBAL LEADERS,9.094805214383715
2005-12-31,HARTFORD GLOBAL LEADERS,23.11482868145657
2006-03-31,HARTFORD GLOBAL LEADERS,-2.7532927619074545
2006-06-30,HARTFORD GLOBAL LEADERS,-4.955540825127695
2006-12-31,HARTFORD GLOBAL LEADERS,-3.381127071496786
1999-06-30,HARTFORD INTL OPPORTUNIT,-28.0522361180134
1999-12-31,HARTFORD INTL OPPORTUNIT,29.055108005988444
